User_ID,K_Shell,Out_Degree,Reposts,Replies,Mentions,Favorites,Interest_Topic,Bio_Content,Profile_Likes,User_Games,Verified_Status,Posts_on_Topic,Bonus,Unique_Pageviews,Scroll_Depth_Percent,Timestamp,Impressions,Engagement_Per_Impression
User_327,3.2174162100456027,34,43,22,12,51,0.23692399389672347,0,145,13,1,8,0.7030939037594328,228,23.390945546423758,2023-01-14 14:00:00,529,0.4614671874994918
User_328,3.446882984937409,29,31,14,3,136,0.09696567096542474,0,8,13,0,81,0.2914841368425365,306,60.25460298131997,2023-01-14 15:00:00,971,0.8469617582405641
User_329,2.6784002497111596,4,50,26,6,181,0.1790316374415838,1,61,5,1,49,0.4703715673848665,418,92.5614011356074,2023-01-14 16:00:00,312,0.23897344990599315
User_330,1.9909239580046298,17,45,10,16,110,0.7975140452964858,1,184,16,0,28,0.9562459558696672,371,45.23317573006142,2023-01-14 17:00:00,972,0.8405032283795513
User_331,2.4238907146050463,35,20,49,8,0,0.6775458051837758,0,28,11,0,38,0.7667052379968149,268,86.04553395453438,2023-01-14 18:00:00,203,0.5862648184051298
User_332,4.031384441857476,13,98,16,3,43,0.5469288759854769,0,380,5,1,90,0.9695568752231853,12,10.021678706607982,2023-01-14 19:00:00,291,0.3006770392089839
User_333,1.0575739545190235,41,31,13,18,74,0.47508987286676807,0,113,13,0,99,0.7462543451462883,93,25.16631791132658,2023-01-14 20:00:00,788,0.46642724610032027
User_334,1.464290562027665,39,93,26,0,97,0.9224342836561245,0,461,11,1,44,0.1756001397085174,165,12.738118568867705,2023-01-14 21:00:00,758,0.989193693201955
User_335,1.184010568087011,15,38,17,9,8,0.0727349477786684,1,408,19,1,16,0.06453588384467623,160,39.53324624635618,2023-01-14 22:00:00,479,0.8052004149781835
User_336,1.1629152092758805,29,11,27,3,31,0.28060081323791597,0,142,3,1,55,0.5776614367196636,185,91.73706361268525,2023-01-14 23:00:00,180,0.6175777252466037
User_337,4.421842336044029,29,46,46,8,14,0.34993785357071405,0,389,15,0,97,0.35781327970260957,204,18.725691123908895,2023-01-15 00:00:00,804,0.20364752071407302
User_338,3.8146314375200947,11,17,46,12,139,0.7824258122127878,0,119,7,0,45,0.2754579101381702,435,64.57687990694203,2023-01-15 01:00:00,648,0.47603042461135026
User_339,2.8966953163493008,32,20,3,13,184,0.9925146201619713,1,169,7,0,66,0.8072109964254175,481,50.63463452074998,2023-01-15 02:00:00,476,0.33674636261074353
User_340,1.391336642604006,2,12,6,9,135,0.24067051475715306,0,156,6,1,68,0.36699326708194735,116,94.46213911292313,2023-01-15 03:00:00,937,0.16390097155485123
User_341,2.9664635004673294,47,20,44,5,71,0.8743073341370806,1,334,3,1,13,0.3170009697343039,433,21.026722828338446,2023-01-15 04:00:00,253,0.5879839498473834
User_342,2.8938870831222627,14,7,34,15,154,0.8306227604317913,1,348,13,0,66,0.8499875931690104,143,29.082506545200605,2023-01-15 05:00:00,741,0.9002671298567885
User_343,1.6928074796400607,20,45,47,5,189,0.22465739764176662,1,259,7,0,22,0.8462873364864602,285,12.658777175034395,2023-01-15 06:00:00,670,0.7080398813567126
User_344,2.735406596951892,22,6,8,16,11,0.3993325801992226,1,81,5,1,93,0.3563666377550566,404,49.05417246682364,2023-01-15 07:00:00,835,0.32471234918246006
User_345,2.5940189375894938,11,22,7,9,64,0.4096728692925191,1,241,18,0,60,0.8324987009859662,361,35.004960960818885,2023-01-15 08:00:00,860,0.6162261462584102
User_346,3.463400392208866,27,95,44,17,106,0.9782206685265583,1,440,8,1,22,0.8507784903326605,389,88.29153405012887,2023-01-15 09:00:00,339,0.948910855012272
User_347,3.540374603470575,3,74,16,26,41,0.18089190137889832,1,432,17,0,26,0.42393053502966627,164,64.44467318779795,2023-01-15 10:00:00,473,0.7506235476306418
User_348,1.181216039088178,17,85,16,21,189,0.799157971104782,0,171,1,1,53,0.06647313020917156,286,65.26816641781315,2023-01-15 11:00:00,904,0.7205265094660875
User_349,2.498450458505885,44,21,48,17,114,0.3341927141731099,0,230,14,0,9,0.0015846444663401016,245,57.87196271931722,2023-01-15 12:00:00,898,0.9713423496047646
User_350,3.5034396628569455,28,88,32,2,138,0.7308703457761604,1,207,17,0,88,0.523292462888995,249,18.266530350628088,2023-01-15 13:00:00,303,0.8189859800656223
User_351,3.012545034320351,29,21,31,19,102,0.42001100429566285,0,74,10,1,76,0.3440754933703557,379,50.05168153528197,2023-01-15 14:00:00,710,0.22296118878887694
User_352,4.4259593647532895,21,91,7,26,170,0.57835976311654,0,269,12,1,15,0.997131894158366,22,99.95546707376648,2023-01-15 15:00:00,449,0.41287157827858123
User_353,3.63477452647578,47,28,18,20,94,0.8326117733261311,1,386,16,1,40,0.7724109996272842,351,85.17063617614133,2023-01-15 16:00:00,787,0.9686266306639175
User_354,1.6517377083257188,16,12,37,24,16,0.8041655649838841,0,498,14,0,97,0.7612754563504125,44,90.41131487504043,2023-01-15 17:00:00,873,0.540734854778198
User_355,1.2822749896017194,37,81,2,27,159,0.8664231835397002,1,113,16,1,54,0.9552427682873437,56,84.09037233218496,2023-01-15 18:00:00,882,0.20047370078906684
User_356,3.5696771128252625,20,1,4,14,84,0.05961732534465902,0,61,8,1,60,0.8877243978933208,223,19.27375240878844,2023-01-15 19:00:00,242,0.5127443917051077
User_357,1.1060452421664873,6,28,12,14,167,0.6920505530397448,1,361,10,0,85,0.3181874794563887,421,30.470342865831967,2023-01-15 20:00:00,288,0.7272939106637206
User_358,3.343102325093853,19,84,46,3,150,0.13998737672176287,1,319,17,1,80,0.16598722160387636,414,10.280948622076867,2023-01-15 21:00:00,371,0.997793399513117
User_359,4.76092096569983,5,78,45,28,55,0.415818568018411,0,101,18,1,86,0.7458922650654822,155,37.31591123903003,2023-01-15 22:00:00,631,0.39151478490688174
User_360,3.301896711503516,3,51,30,26,133,0.5485884150546885,0,428,16,1,99,0.378273893682873,168,19.774666211184332,2023-01-15 23:00:00,944,0.5626781873913463
User_361,2.5526797048260876,1,26,15,8,85,0.40273948474683074,1,361,17,0,48,0.47317265163095645,453,52.55140107714247,2023-01-16 00:00:00,399,0.8917126341848145
User_362,3.5731528737694127,38,49,49,26,177,0.5196116758030075,1,209,16,0,72,0.6303977312748269,134,70.94147397165116,2023-01-16 01:00:00,525,0.41974049625160015
User_363,2.8330115619660665,15,94,31,25,101,0.9965263087986191,1,441,19,0,51,0.9078726769352407,119,88.70547655342693,2023-01-16 02:00:00,145,0.19833540093177152
User_364,3.1824671572637397,34,78,21,18,164,0.13521731371285473,0,254,8,1,1,0.41908775367096596,46,77.42954485818083,2023-01-16 03:00:00,194,0.9540422875013536
User_365,4.765859235106101,35,22,28,23,191,0.6754560453364256,0,19,6,0,95,0.7833168902193614,286,94.47270362006547,2023-01-16 04:00:00,163,0.5395967260421501
User_366,2.544410551203097,49,87,21,27,53,0.3960009663856152,0,57,6,1,49,0.26833979127465746,23,14.850846135440992,2023-01-16 05:00:00,512,0.5525053396947746
User_367,4.844762255295657,25,43,42,16,199,0.13300979890732878,0,111,9,1,85,0.6979717909236136,482,11.096185187488729,2023-01-16 06:00:00,742,0.659080130143764
User_368,4.621402567824255,24,76,2,10,176,0.15873676337430953,1,472,4,1,42,0.001579421077911869,356,69.52043024525915,2023-01-16 07:00:00,108,0.10318296133290215
User_369,1.7831645391571858,12,21,9,24,114,0.9492731062456169,1,312,12,0,76,0.8715072134906348,241,36.04171692000216,2023-01-16 08:00:00,558,0.9380180580119643
User_370,1.2774452035006618,18,42,41,8,138,0.879601496711762,1,485,12,0,7,0.0303795799544625,325,32.815091449519585,2023-01-16 09:00:00,814,0.42530597629708755
User_371,1.4031120055097066,15,36,20,9,87,0.9070419604150218,1,460,17,1,58,0.7127537547625842,133,39.779837892441485,2023-01-16 10:00:00,508,0.45723867614591374
User_372,1.072887302606199,44,60,15,17,48,0.9915327758273865,0,195,15,1,64,0.04625818926128389,288,34.281645210312774,2023-01-16 11:00:00,569,0.2566983227799115
User_373,1.3777718430237136,16,96,11,19,148,0.20831539000851795,1,374,9,0,80,0.26624569939400344,488,56.02927656714285,2023-01-16 12:00:00,909,0.4403364519632149
User_374,3.7320270936654274,27,55,1,12,114,0.35543933736406175,1,461,7,0,11,0.4972024035565531,120,49.61336025017192,2023-01-16 13:00:00,605,0.8235491776984468
User_375,1.284754593840916,8,2,40,7,193,0.6692190299248667,0,352,10,0,3,0.4199386853482382,133,56.11856962389907,2023-01-16 14:00:00,785,0.8199925052999814
User_376,2.275902521175045,46,62,23,6,62,0.48380253986064725,0,91,16,1,76,0.19183611460101058,422,70.54422503503926,2023-01-16 15:00:00,172,0.9422171568059075
User_377,4.379501243877819,25,18,34,16,103,0.4183895333783335,1,51,12,0,94,0.3338149117092374,440,44.84174580740335,2023-01-16 16:00:00,183,0.46290652541271626
User_378,1.0930877429433035,17,22,29,20,82,0.35781124933559305,0,292,7,0,40,0.7277063700609671,39,32.617691842794116,2023-01-16 17:00:00,158,0.7378493533737259
User_379,4.257873930355743,29,28,29,22,102,0.5937806319434522,1,7,18,0,6,0.6692570925796483,124,24.958048312787092,2023-01-16 18:00:00,120,0.5565137996868014
User_380,2.1274190990935997,8,29,46,14,155,0.575593428640082,0,299,15,1,86,0.0718145837639157,99,41.452670757936296,2023-01-16 19:00:00,557,0.8236205105672179
User_381,1.472659310486625,15,38,34,19,16,0.16145783406424008,0,97,6,0,87,0.7473158255728863,221,76.76258277215548,2023-01-16 20:00:00,256,0.7412878082196972
User_382,3.7869486614566026,27,24,18,14,5,0.47173983751843906,1,235,12,1,68,0.053045881197028355,47,78.10344191003226,2023-01-16 21:00:00,930,0.4311126327576481
User_383,3.515771387119536,46,7,49,0,146,0.5534717762098499,0,388,11,1,68,0.5429263890997844,92,70.02148480157894,2023-01-16 22:00:00,428,0.4030064508283232
User_384,4.509888054108211,7,57,7,24,183,0.5702869387313905,1,373,3,1,80,0.26006274804219065,36,31.062535777618713,2023-01-16 23:00:00,672,0.3271982167251708
User_385,3.940284175215543,3,15,25,13,27,0.2101071929123518,0,68,2,0,29,0.5876901275598189,226,62.927762126922794,2023-01-17 00:00:00,675,0.618864211439774
User_386,4.213923721539395,29,71,48,4,193,0.7422713922522868,0,414,6,0,72,0.26132839594090185,369,61.36206954191632,2023-01-17 01:00:00,936,0.9674585664344736
User_387,2.128138290285226,44,0,39,10,37,0.025199094821069634,0,44,5,0,5,0.984957969625831,495,53.583957829875295,2023-01-17 02:00:00,779,0.2800600638558094
User_388,1.7097581751188913,24,4,6,15,118,0.35483185554316266,0,136,18,1,88,0.30972818372753186,381,59.49810877454778,2023-01-17 03:00:00,302,0.1857272094138927
User_389,4.002459006563433,3,2,29,1,36,0.7802126485356335,0,233,16,0,18,0.241960635674496,224,54.26115693613013,2023-01-17 04:00:00,740,0.20746057786868227
User_390,4.2273389570690565,20,64,6,7,114,0.5638929210554023,1,31,8,1,79,0.278465290915346,230,60.89107294666974,2023-01-17 05:00:00,856,0.8047888086251349
User_391,4.962020568002693,46,3,2,10,67,0.26116243251086024,0,288,11,0,84,0.8964728572592954,24,74.39553591590159,2023-01-17 06:00:00,205,0.41509432385610734
User_392,2.650470707645706,15,98,0,28,176,0.6949531193430477,1,125,10,0,65,0.6362188286693448,452,19.866537496309576,2023-01-17 07:00:00,932,0.30193014492314174
User_393,2.4880723431711327,25,95,35,17,42,0.5673909441560734,0,66,12,0,9,0.7306840974207764,268,77.46631769341214,2023-01-17 08:00:00,221,0.41755970653615004
User_394,4.105651842967987,30,63,24,2,163,0.7962436094563872,1,29,6,0,15,0.9180105100943504,275,22.22975351148348,2023-01-17 09:00:00,417,0.6807977315465695
User_395,2.3632141610120714,14,97,36,29,57,0.7350251861898234,0,113,5,1,36,0.9118724848450075,472,15.996519856933723,2023-01-17 10:00:00,281,0.5921084123454554
User_396,4.723029302414259,7,88,0,25,12,0.6101079220362347,1,203,9,1,78,0.7389458465787275,129,97.84717175993208,2023-01-17 11:00:00,714,0.7692304658691034
User_397,4.433651007372047,17,9,14,0,51,0.488177675310814,1,28,16,1,76,0.1978244288413229,473,96.12925919833972,2023-01-17 12:00:00,415,0.4051667336335987
User_398,2.7159761095000734,44,20,36,10,57,0.1331821256675234,0,130,14,1,76,0.8433733206750055,410,15.439289044650764,2023-01-17 13:00:00,913,0.5068257161182169
User_399,4.0034842711659895,20,45,12,15,31,0.26133301788538377,0,473,8,0,31,0.20377603419106372,137,49.89280973274659,2023-01-17 14:00:00,872,0.19177153206663117
User_400,4.018171496338729,36,90,39,17,104,0.41909947291708527,0,184,19,1,46,0.742898814098432,220,26.762044446979726,2023-01-17 15:00:00,724,0.1657527814295033
User_401,1.4124954753437304,9,26,7,29,187,0.5992992870063887,1,252,14,1,71,0.6856030665448744,20,53.68104074209763,2023-01-17 16:00:00,505,0.5160297185596905
User_402,4.610211626718266,38,65,4,15,82,0.5137078552153048,1,285,7,1,42,0.7588888501404466,185,84.71595186996286,2023-01-17 17:00:00,169,0.3714369467013312
User_403,3.0210094897914286,48,40,8,22,185,0.2881845259595295,0,392,5,0,81,0.5326856807138157,142,95.55505972686012,2023-01-17 18:00:00,259,0.6515205149225177
User_404,4.305829864430967,22,12,0,9,98,0.006464357789710551,0,409,18,1,35,0.6387261822492196,334,67.08273881063836,2023-01-17 19:00:00,339,0.13870194890011472
User_405,2.280198404122447,2,8,35,17,103,0.49623922190081393,1,385,2,1,25,0.9533200804342553,329,41.851510049063535,2023-01-17 20:00:00,622,0.20958973983960888
User_406,4.582092913984802,24,35,34,5,183,0.2856259885622431,1,61,11,0,9,0.1010885941742149,23,64.29930090801386,2023-01-17 21:00:00,237,0.8786717299957556
User_407,2.5568067149366525,8,85,1,18,27,0.7346083007105351,0,2,8,0,30,0.30884727478162,59,38.08011754976053,2023-01-17 22:00:00,594,0.6096804593671941
User_408,1.0433506059211934,11,89,39,3,128,0.02394626527048349,1,429,1,1,96,0.6113570130983824,419,91.88412767488543,2023-01-17 23:00:00,778,0.7408490803221045
User_409,4.621527905677055,13,57,22,26,169,0.5848278113057909,0,67,12,1,28,0.9640541301314893,81,88.33604167952532,2023-01-18 00:00:00,346,0.8577749068365661
User_410,1.3651467071445342,17,53,8,12,47,0.9414742375060654,0,24,2,0,4,0.09557444766260115,78,60.24085752516949,2023-01-18 01:00:00,965,0.5174509086550471
User_411,2.2772545503616595,8,11,33,23,39,0.1744092671114995,0,178,18,1,76,0.022549221530086427,400,39.23190238423245,2023-01-18 02:00:00,642,0.7849543455707285
User_412,4.80024786820322,21,80,45,13,96,0.47164949075059537,1,140,7,0,0,0.05574959847032801,392,36.40507080246805,2023-01-18 03:00:00,623,0.5721270211661719
User_413,4.802428587750224,18,77,13,2,190,0.09142199181713817,1,230,17,1,86,0.05240568646119881,25,13.007619523455352,2023-01-18 04:00:00,342,0.3004738932463335
User_414,3.2937515524931444,30,13,3,9,199,0.6256819122613526,1,299,14,1,2,0.9078158577774044,448,83.42387659227657,2023-01-18 05:00:00,719,0.40389055192084555
User_415,3.527348848679197,18,33,29,5,113,0.5505316805962256,1,162,7,1,66,0.7212579079338247,343,50.534489173510714,2023-01-18 06:00:00,435,0.5413153969500948
User_416,2.793782087913279,46,52,30,0,131,0.40736552421283234,0,310,3,1,70,0.6771063661962783,366,39.2619635560238,2023-01-18 07:00:00,521,0.3851969969550437
User_417,2.172843086792258,47,19,37,22,165,0.5213770214737412,1,470,6,1,99,0.5225728202618095,65,52.39993194979785,2023-01-18 08:00:00,934,0.4019749222149085
User_418,2.314658181479664,31,74,10,23,154,0.8965746584690102,0,392,2,0,34,0.7819526169721519,114,83.68641914091869,2023-01-18 09:00:00,293,0.40365354812388976
User_419,3.6900738243081537,38,15,34,26,136,0.19629430231106704,0,129,17,0,14,0.1556479927615908,141,21.215278693676908,2023-01-18 10:00:00,407,0.21055598097139377
User_420,4.00949811775072,32,94,7,13,110,0.022564511705347234,0,444,12,1,66,0.3919411897884374,493,87.18903894176447,2023-01-18 11:00:00,744,0.17617834649102623
User_421,4.166316174903394,11,69,2,7,143,0.861664884699101,1,245,12,1,92,0.4900042507643435,57,90.77579515975187,2023-01-18 12:00:00,605,0.14184643572217392
User_422,4.158472571178216,45,55,13,18,183,0.5771170823879065,0,296,17,1,29,0.11040949767672625,257,95.20371235304994,2023-01-18 13:00:00,380,0.19986063493090309
User_423,1.3648244121947615,25,82,12,13,75,0.8906584554618424,0,171,10,0,81,0.41951370933751697,282,45.7739193180365,2023-01-18 14:00:00,902,0.4093363829220562
User_424,2.977681218810326,33,57,44,9,30,0.5969452234131726,1,63,3,0,74,0.31650177926262035,120,29.542636363390468,2023-01-18 15:00:00,774,0.6344846252047514
User_425,1.2302350400665771,38,3,31,16,118,0.8101610899597025,0,30,18,0,42,0.03558214579346264,429,43.62767366200286,2023-01-18 16:00:00,889,0.2693322344884681
User_426,3.198115529294942,41,3,33,8,141,0.42967336335514794,1,491,13,0,59,0.13673540272923523,335,39.962088660826296,2023-01-18 17:00:00,538,0.8992079614023741
User_427,2.766122005493508,8,19,44,28,24,0.7498599312882688,1,46,12,0,39,0.7640368231674718,345,25.853852125257404,2023-01-18 18:00:00,814,0.8275441881155045
User_428,4.5508167310331995,11,9,18,5,33,0.913041466889856,1,129,17,0,64,0.018037909504644456,358,64.65400030913392,2023-01-18 19:00:00,707,0.5684744015282472
User_429,2.4036600502083147,22,23,37,10,66,0.5721229637222063,0,351,4,0,28,0.9342532990963611,493,52.8961744457766,2023-01-18 20:00:00,582,0.7517888477320239
User_430,1.4682680657104235,24,98,15,24,151,0.18078515056237954,1,465,10,0,73,0.08642463244723742,47,87.91308930916033,2023-01-18 21:00:00,322,0.4296956722288826
User_431,1.5719667282113434,41,25,1,6,117,0.26879761503019817,1,332,11,1,91,0.7992380942034581,366,12.889862243385242,2023-01-18 22:00:00,848,0.13310001345978092
User_432,4.046042526869889,17,36,39,16,72,0.19864457689740578,1,109,6,0,94,0.8986165409434708,249,67.94811347996136,2023-01-18 23:00:00,216,0.9138995627792859
User_433,3.4728722532650442,12,84,16,27,25,0.24685702759573291,1,68,6,0,18,0.9411355848504471,327,78.66539906604051,2023-01-19 00:00:00,291,0.21501413943203979
User_434,1.404490704491161,46,53,33,27,147,0.3064154493510364,0,57,9,0,2,0.8674770234959726,130,78.35379122694764,2023-01-19 01:00:00,887,0.9531436117416863
User_435,1.3364272244599897,32,20,41,0,191,0.5551337867531885,1,105,15,0,35,0.2875500394254432,57,89.74665703859726,2023-01-19 02:00:00,717,0.6146943294394991
User_436,3.80387652583648,15,73,15,21,103,0.5879916294638328,0,299,2,1,42,0.333087131338477,19,75.61303685465447,2023-01-19 03:00:00,615,0.3750067549192869
User_437,1.291052025456774,16,37,37,4,9,0.4264997472418611,1,329,4,0,14,0.42654569861007596,242,93.50290554829267,2023-01-19 04:00:00,629,0.5459721609806603
User_438,4.287440237161425,22,45,1,8,66,0.6154207798208354,0,255,5,1,96,0.13929668940710083,45,39.93909398388023,2023-01-19 05:00:00,406,0.5514668280307847
User_439,3.824968908625985,28,3,1,17,151,0.08157492561136592,1,311,17,1,40,0.022272455067223862,422,55.28884750763888,2023-01-19 06:00:00,631,0.12095837149832372
User_440,1.325395122567599,20,59,25,23,4,0.08778823705815997,0,170,8,1,89,0.8691216142810346,471,11.267169695460161,2023-01-19 07:00:00,221,0.41991386669572484
User_441,1.3393508563407677,33,56,12,26,194,0.17182946035765845,1,382,8,0,79,0.5541287162104563,13,10.62618285729621,2023-01-19 08:00:00,748,0.7658792195886257
User_442,4.946558314004702,10,44,46,20,185,0.5180774980403448,0,472,12,0,35,0.6087229421782163,53,31.61139584063679,2023-01-19 09:00:00,691,0.5590622700556371
User_443,2.4970831830244813,40,19,30,1,26,0.21399467869831357,0,161,8,0,96,0.9269884748177953,65,19.072647742517674,2023-01-19 10:00:00,253,0.31980710530862577
User_444,2.4825685882675637,32,16,33,28,112,0.28328440349257733,0,484,19,1,83,0.6651201781136157,51,33.41902311421782,2023-01-19 11:00:00,969,0.40159887403324956
User_445,4.25119826903001,33,70,38,25,14,0.40031283617299407,1,285,3,1,76,0.6908535043398134,264,25.933896507555765,2023-01-19 12:00:00,636,0.8767489538043542
User_446,4.788994309535434,2,3,2,10,162,0.8118661240103798,0,70,18,1,32,0.7869686484367422,237,12.566802235478342,2023-01-19 13:00:00,551,0.5729947031352066
User_447,4.944004255291484,33,92,7,26,104,0.013862135912860118,0,254,19,1,4,0.11634844985740378,123,91.83737317654445,2023-01-19 14:00:00,268,0.5755169102961124
User_448,4.0135127410357665,33,13,22,27,180,0.6493788202366224,0,453,19,0,77,0.3601621532137915,246,10.740081825000237,2023-01-19 15:00:00,158,0.9653207131459091
User_449,2.505038342123663,41,2,13,5,43,0.6688765310406853,0,373,15,0,90,0.9682079277033663,406,76.24739299033769,2023-01-19 16:00:00,400,0.388793259132979
User_450,1.334002866794675,13,87,26,25,25,0.7986557803566365,1,54,6,0,86,0.9229300781006066,183,23.69330982275649,2023-01-19 17:00:00,652,0.5315870125956056
User_451,4.108587663709747,30,79,28,7,174,0.9327529390603132,0,322,16,1,13,0.8840752963101848,264,92.100665979964,2023-01-19 18:00:00,649,0.8305422379487506
User_452,3.23361699894322,33,57,38,3,161,0.020137848949289827,0,396,8,1,67,0.45208851033897246,475,90.35163456308972,2023-01-19 19:00:00,216,0.7830210239983267
User_453,2.696888036987905,13,54,38,17,94,0.15378370551321618,0,2,16,0,82,0.8571929535868057,426,68.85110317323316,2023-01-19 20:00:00,886,0.33921947973580535
User_454,4.625417540378944,26,3,0,27,177,0.886171294055993,1,25,18,0,46,0.048395881945765606,286,70.50107348205447,2023-01-19 21:00:00,881,0.23598194284484725
User_455,1.4447899292246054,22,23,16,10,83,0.45851856218701537,0,312,16,1,53,0.14851742425711745,473,10.480522777271968,2023-01-19 22:00:00,226,0.7306341185686315
User_456,2.9705004171634366,39,33,40,4,139,0.5645906389334635,0,125,11,0,3,0.4139676984840541,344,98.63844095022418,2023-01-19 23:00:00,504,0.3318905591264753
User_457,1.0454145790696763,2,29,29,14,131,0.6630272037231474,0,407,7,0,93,0.4833920666821264,450,89.0049343218233,2023-01-20 00:00:00,498,0.930408245671817
User_458,2.874642567976505,38,81,12,27,86,0.6790666044956374,0,52,17,1,82,0.26350715352085685,78,90.55956031570828,2023-01-20 01:00:00,614,0.2163229245903035
User_459,1.2252131027273494,39,18,20,17,175,0.9317404033165082,1,197,17,1,94,0.35647667084778745,335,69.33200833457848,2023-01-20 02:00:00,904,0.38648368012129886
User_460,1.4752716650722877,26,30,18,1,182,0.9969494174116696,0,298,12,1,94,0.16277610102536877,239,41.03082357890828,2023-01-20 03:00:00,984,0.1493085222324224
User_461,1.4701049871084195,46,59,18,21,111,0.7201574609309402,0,187,13,0,8,0.4891340317159072,76,90.42837841814327,2023-01-20 04:00:00,597,0.7329747761770403
User_462,3.5968412084642543,15,59,24,10,128,0.2872212092051508,1,185,10,1,52,0.7938432928678613,313,36.23652353360731,2023-01-20 05:00:00,627,0.9021363840238584
User_463,3.984179517061693,34,18,21,25,88,0.8797524022943436,1,304,7,0,76,0.6613603936613057,469,60.64403890079826,2023-01-20 06:00:00,497,0.6722870745979063
User_464,3.3334750603886385,42,48,30,24,65,0.04922091454076161,1,297,14,0,77,0.10779224736554127,493,18.975787510949417,2023-01-20 07:00:00,364,0.9439777139603353
User_465,4.848690193898168,44,62,16,12,157,0.2310808528744962,0,203,1,1,59,0.4875816033967161,426,92.97600671194752,2023-01-20 08:00:00,850,0.2156535806510887
User_466,2.4994823180948162,49,82,22,3,130,0.8973857174637149,1,496,17,0,45,0.6976463827797249,45,22.6693411994092,2023-01-20 09:00:00,362,0.17896053453642902
User_467,2.142848345127443,40,21,31,21,121,0.25619151443935495,0,483,4,1,53,0.5298952965539412,426,30.240712515736654,2023-01-20 10:00:00,497,0.8545714580506337
User_468,4.474396512757841,11,23,9,6,148,0.22065105962174847,1,449,5,1,73,0.39167559653554895,168,60.23207423153935,2023-01-20 11:00:00,745,0.8699600578478569
User_469,1.8943833540778106,3,75,9,28,83,0.13812529314024724,0,10,7,0,94,0.6219144212838782,158,78.76837001916834,2023-01-20 12:00:00,824,0.8479355743964153
User_470,4.852890157762445,6,29,35,10,176,0.8591117576469165,1,358,10,0,36,0.9686386653002755,36,65.74161753426691,2023-01-20 13:00:00,626,0.8190684122803711
User_471,1.0486178987592654,9,57,7,21,115,0.5000582591910867,0,353,17,1,22,0.09490790976607799,484,30.892052152014056,2023-01-20 14:00:00,535,0.42600552754479415
User_472,4.879515306830556,6,30,19,23,189,0.6748932030541548,1,473,7,1,26,0.3900160607475607,81,10.08487382747413,2023-01-20 15:00:00,939,0.29571587523224896
User_473,1.1726396478023045,9,99,31,3,115,0.23906638407502967,0,145,1,1,69,0.40660585304609564,257,78.14355222766953,2023-01-20 16:00:00,459,0.935923617998011
User_474,4.564572454792284,39,63,49,27,37,0.7580404210112165,0,84,7,1,89,0.576967310468371,110,98.66865933199844,2023-01-20 17:00:00,228,0.37630016456350057
User_475,3.1108044363451994,31,18,13,14,142,0.7600055449620985,0,99,11,1,65,0.1521746018819179,199,82.89218082754813,2023-01-20 18:00:00,963,0.45856691394762905
User_476,4.971859184477202,32,47,49,0,109,0.31259802490830013,0,103,9,1,60,0.17664302987046954,105,51.41859563409538,2023-01-20 19:00:00,733,0.7296030635064699
User_477,1.2951862589415954,41,44,27,22,179,0.41068263301028285,0,435,12,0,76,0.28536138599785466,393,91.3390535259196,2023-01-20 20:00:00,340,0.36402047199458887
User_478,3.215417137605283,12,99,45,2,45,0.20969027743020086,0,45,3,0,50,0.9558700432685195,291,46.886290580651504,2023-01-20 21:00:00,726,0.8372171994049011
User_479,4.877210142476396,8,93,23,13,24,0.9765610233229043,0,43,4,0,49,0.7341085812309026,331,57.24406758191208,2023-01-20 22:00:00,808,0.16303116126860312
User_480,3.0923913766805953,8,54,14,5,20,0.6456025770584116,0,277,4,0,18,0.6616933016915032,405,52.941679065611496,2023-01-20 23:00:00,321,0.812064400650041
User_481,3.51759455254105,28,54,21,17,120,0.9345438807155155,1,180,13,1,0,0.8169576873942622,287,50.28614853989725,2023-01-21 00:00:00,313,0.6416661903560238
User_482,3.7829947559384687,20,96,29,24,121,0.30338554362913317,0,186,19,0,39,0.12757646891669294,26,79.76716923645152,2023-01-21 01:00:00,691,0.6156942797022336
User_483,2.818164259071093,47,17,3,0,132,0.7818909129968897,0,477,10,0,31,0.8593328197237516,272,57.40920165425428,2023-01-21 02:00:00,874,0.5125393352247947
User_484,3.5102323203362538,7,62,12,5,69,0.765858643884742,1,113,5,1,21,0.594832713887504,116,38.50454098226945,2023-01-21 03:00:00,234,0.3493410366550802
User_485,3.337257247692401,11,91,22,5,112,0.6916556518665415,0,490,7,0,92,0.33532900745893546,77,33.23423508926305,2023-01-21 04:00:00,917,0.517663256888113
User_486,4.604632041963956,20,46,7,20,106,0.9656389752668004,1,254,16,1,65,0.8158552557456904,137,13.397258527069004,2023-01-21 05:00:00,853,0.5050256608168187
User_487,1.1817855213658315,16,74,17,15,111,0.39355533610631555,0,380,1,1,39,0.8025645343486241,302,62.48756456947414,2023-01-21 06:00:00,485,0.6253787699047629
User_488,2.1238527583689213,4,56,11,28,107,0.1307173235897573,1,379,12,1,37,0.8457085817167271,303,30.696527386093077,2023-01-21 07:00:00,402,0.3534168572699772
User_489,4.801645936306235,6,44,30,4,46,0.6717088592440608,1,29,2,1,47,0.11551790010698215,105,23.332052981474476,2023-01-21 08:00:00,881,0.16983602377853413
User_490,4.561055135563665,22,32,13,16,195,0.7293098004772062,0,263,7,1,54,0.969361244995776,404,68.84469674449099,2023-01-21 09:00:00,386,0.23058050197522445
